Source,eType,Target,Time,Weight,SourceLocation,TargetLocation,SourceLatitude,SourceLongitude,TargetLatitude,TargetLongitude
587046,0,600971,3994592,1,,,,,,
617474,1,600971,5812569,1,0,0,34.5533,-43.6239,37.5294,-41.5884
484398,1,600971,25677054,1,0,0,35.7495,-48.6701,37.5294,-41.5884
508194,1,600971,28170200,1,4,0,1.11285,-167.273,37.5294,-41.5884
553864,1,600971,27907454,1,3,0,-24.6165,-110.582,37.5294,-41.5884
519278,1,600971,21438010,1,4,0,0.258636,-157.889,37.5294,-41.5884
619475,0,600971,26016050,1,,,,,,
526031,0,600971,25412446,1,,,,,,
480548,0,600971,28361653,1,,,,,,
632071,1,600971,30623382,1,0,0,28.94,-33.8453,37.5294,-41.5884
614644,0,600971,7279028,1,,,,,,
629502,1,600971,6832227,1,0,0,36.4147,-42.0857,37.5294,-41.5884
638682,1,600971,6080432,1,4,0,-2.06312,-163.199,37.5294,-41.5884
622921,0,600971,26547510,1,,,,,,
476810,0,600971,26142964,1,,,,,,
620492,0,600971,4765295,1,,,,,,
537339,0,600971,1342259,1,,,,,,
651586,1,600971,19276362,1,0,0,32.4803,-41.7305,37.5294,-41.5884
613301,0,600971,2959463,1,,,,,,
612231,0,600971,10386775,1,,,,,,
601592,0,600971,21712351,1,,,,,,
512371,1,600971,2899243,1,1,0,-24.4447,-12.5995,37.5294,-41.5884
555649,1,600971,22346919,1,0,0,30.689,-38.9485,37.5294,-41.5884
481437,1,600971,21516877,1,2,0,-23.7839,91.7496,37.5294,-41.5884
512005,1,600971,21516877,1,4,0,-1.28027,-164.863,37.5294,-41.5884
602684,1,600971,24907712,1,4,0,7.21467,-166.035,37.5294,-41.5884
570428,1,600971,18059554,1,1,0,-31.4162,-11.0894,37.5294,-41.5884
488432,0,600971,25692503,1,,,,,,
559941,1,600971,15407438,1,3,0,-24.7918,-110.511,37.5294,-41.5884
463747,0,600971,14438423,1,,,,,,
611860,0,600971,19443299,1,,,,,,
493524,1,600971,9160933,1,0,0,28.0192,-41.693,37.5294,-41.5884
516877,1,600971,6276283,1,5,0,17.7491,155.576,37.5294,-41.5884
601493,0,600971,31378514,1,,,,,,
482137,1,600971,22852548,1,5,0,19.1603,156.363,37.5294,-41.5884
610474,1,600971,12533802,1,4,0,1.6546,-163.284,37.5294,-41.5884
603227,1,600971,20111903,1,3,0,-25.5145,-110.841,37.5294,-41.5884
622118,1,600971,24293445,1,4,0,4.63909,-164.371,37.5294,-41.5884
484279,1,600971,17644554,1,0,0,30.2218,-36.3688,37.5294,-41.5884
587159,1,600971,104070,1,2,0,-19.7522,89.2425,37.5294,-41.5884
464931,1,600971,28772693,1,0,0,25.3544,-43.5646,37.5294,-41.5884
488860,1,600971,10253395,1,0,0,32.6889,-55.3935,37.5294,-41.5884
656826,0,600971,19880404,1,,,,,,
602922,1,600971,9595800,1,2,0,-20.5393,88.2613,37.5294,-41.5884
514271,1,600971,31379058,1,0,0,38.2864,-35.9535,37.5294,-41.5884
621729,0,600971,24841218,1,,,,,,
515803,1,600971,23519541,1,3,0,-24.8666,-110.482,37.5294,-41.5884
589543,0,600971,11750776,1,,,,,,
633759,0,600971,21258226,1,,,,,,
514804,0,600971,19649347,1,,,,,,
509037,0,600971,7539844,1,,,,,,
469265,0,600971,25347627,1,,,,,,
488961,1,600971,28951153,1,1,0,-30.7729,-11.756,37.5294,-41.5884
515753,1,600971,30165322,1,0,0,28.9257,-36.2472,37.5294,-41.5884
625242,0,600971,3125900,1,,,,,,
502436,1,600971,25755009,1,1,0,-28.5645,-13.1263,37.5294,-41.5884
611151,0,600971,6490097,1,,,,,,
638825,0,600971,26895638,1,,,,,,
569684,0,600971,7619139,1,,,,,,
495901,1,600971,15311529,1,5,0,20.5789,157.11,37.5294,-41.5884
502371,1,600971,8417535,1,2,0,-22.9844,88.7931,37.5294,-41.5884
479145,0,600971,22435779,1,,,,,,
604002,0,600971,22407027,1,,,,,,
595818,0,600971,3297528,1,,,,,,
575961,0,600971,573515,1,,,,,,
607372,0,600971,19907921,1,,,,,,
539991,0,600971,22560622,1,,,,,,
534937,1,600971,1149156,1,4,0,1.7483,-163.976,37.5294,-41.5884
592080,0,600971,123114,1,,,,,,
621006,0,600971,31193533,1,,,,,,
605617,1,600971,14260220,1,1,0,-28.748,-14.0223,37.5294,-41.5884
632989,1,600971,18592333,1,4,0,-5.37518,-165.495,37.5294,-41.5884
598094,1,600971,18592333,1,3,0,-25.6828,-111.46,37.5294,-41.5884
635931,0,600971,11252475,1,,,,,,
505190,0,600971,19575009,1,,,,,,
570408,0,600971,24659285,1,,,,,,
627348,1,600971,11103400,1,0,0,38.9319,-38.4515,37.5294,-41.5884
567239,0,600971,24996013,1,,,,,,
512887,1,600971,4524347,1,0,0,32.9099,-41.9712,37.5294,-41.5884
586445,0,600971,23089121,1,,,,,,
538387,0,600971,30886383,1,,,,,,
617544,0,600971,14708190,1,,,,,,
592917,1,600971,22910041,1,0,0,35.1326,-43.1724,37.5294,-41.5884
637946,0,600971,12361960,1,,,,,,
595107,1,600971,13664934,1,1,0,-27.1989,-10.9256,37.5294,-41.5884
458413,0,600971,2696383,1,,,,,,
557310,1,600971,24491562,1,3,0,-24.8835,-110.436,37.5294,-41.5884
490760,1,600971,14689823,1,0,0,39.8792,-43.4704,37.5294,-41.5884
468068,1,600971,25315943,1,2,0,-18.9162,88.1981,37.5294,-41.5884
500917,0,600971,31288353,1,,,,,,
573922,1,600971,692058,1,4,0,2.67175,-168.181,37.5294,-41.5884
633500,0,600971,20364013,1,,,,,,
631890,1,600971,9786018,1,0,0,36.2869,-38.4221,37.5294,-41.5884
529115,1,600971,21778609,1,4,0,-4.98205,-164.36,37.5294,-41.5884
631721,0,600971,18836406,1,,,,,,
628665,1,600971,8655134,1,0,0,35.864,-41.6572,37.5294,-41.5884
565592,1,600971,13057370,1,5,0,19.8549,155.788,37.5294,-41.5884
528099,0,600971,1514186,1,,,,,,
647317,0,600971,3948529,1,,,,,,
635248,1,600971,961241,1,1,0,-25.5208,-11.4613,37.5294,-41.5884
466782,0,600971,25056044,1,,,,,,
472148,1,600971,6917439,1,5,0,23.4142,153.86,37.5294,-41.5884
522630,0,600971,25752261,1,,,,,,
478506,1,600971,9173989,1,3,0,-24.1988,-111.381,37.5294,-41.5884
647881,1,600971,16715109,1,4,0,5.08608,-160.051,37.5294,-41.5884
496946,1,600971,7643002,1,4,0,2.99364,-168.272,37.5294,-41.5884
597287,0,600971,10974145,1,,,,,,
496934,0,600971,23943853,1,,,,,,
568708,1,600971,22908437,1,1,0,-32.1981,-12.6802,37.5294,-41.5884
458818,0,600971,29229167,1,,,,,,
484433,0,600971,29989423,1,,,,,,
601219,1,600971,28625485,1,0,0,28.1262,-38.0468,37.5294,-41.5884
629256,1,600971,28861428,1,3,0,-24.9554,-110.814,37.5294,-41.5884
523711,0,600971,15907511,1,,,,,,
467465,0,600971,11690919,1,,,,,,
545557,1,600971,30154696,1,0,0,32.7749,-44.1704,37.5294,-41.5884
473769,1,600971,12541501,1,5,0,25.0406,154.116,37.5294,-41.5884
600809,1,600971,21350434,1,0,0,42.9811,-40.6579,37.5294,-41.5884
497906,0,600971,12659698,1,,,,,,
564516,0,600971,12659698,1,,,,,,
607082,0,600971,13694903,1,,,,,,
644338,1,600971,25229546,1,1,0,-31.4854,-12.0697,37.5294,-41.5884
520829,1,600971,17991763,1,1,0,-19.4704,-12.3362,37.5294,-41.5884
519194,0,600971,28433439,1,,,,,,
559383,0,600971,26893129,1,,,,,,
644881,0,600971,12658932,1,,,,,,
465324,1,600971,9255611,1,2,0,-19.8726,89.1098,37.5294,-41.5884
584792,1,600971,7902990,1,4,0,-3.98167,-165.188,37.5294,-41.5884
482857,0,600971,25085665,1,,,,,,
535035,1,600971,28518517,1,5,0,20.655,156.726,37.5294,-41.5884
537762,1,600971,22464752,1,3,0,-25.7444,-110.833,37.5294,-41.5884
536937,0,600971,20306151,1,,,,,,
476832,1,600971,22901436,1,4,0,-1.73401,-164.756,37.5294,-41.5884
622899,0,600971,13579972,1,,,,,,
649569,1,600971,24817723,1,2,0,-19.3816,88.8995,37.5294,-41.5884
513936,0,600971,22737804,1,,,,,,
529765,1,600971,3356300,1,3,0,-24.9399,-110.911,37.5294,-41.5884
518344,0,600971,25506416,1,,,,,,
564821,0,600971,29986979,1,,,,,,
549193,0,600971,14694749,1,,,,,,
472282,1,600971,4590478,1,0,0,22.5077,-34.0336,37.5294,-41.5884
605396,0,600971,23156921,1,,,,,,
620528,0,600971,7607111,1,,,,,,
623293,1,600971,9779956,1,5,0,23.0494,157.658,37.5294,-41.5884
639008,1,600971,10031554,1,5,0,20.7592,150.785,37.5294,-41.5884
570906,0,600971,19789501,1,,,,,,
534167,0,600971,23328739,1,,,,,,
512931,0,600971,27134686,1,,,,,,
654333,1,600971,27919139,1,4,0,-2.69292,-166.948,37.5294,-41.5884
549639,1,600971,27919139,1,2,0,-18.4626,89.9648,37.5294,-41.5884
538565,1,600971,20942699,1,2,0,-20.6945,88.3284,37.5294,-41.5884
493259,0,600971,18883226,1,,,,,,
566013,0,600971,3157239,1,,,,,,
482417,1,600971,8408137,1,4,0,-1.38965,-164.687,37.5294,-41.5884
518642,1,600971,7437252,1,3,0,-24.9752,-110.589,37.5294,-41.5884
490517,0,600971,22080042,1,,,,,,
574135,1,600971,29641482,1,2,0,-23.8968,91.2925,37.5294,-41.5884
610189,1,600971,1799869,1,3,0,-24.5217,-111.361,37.5294,-41.5884
629517,1,600971,12907302,1,0,0,30.9622,-36.2169,37.5294,-41.5884
482211,1,600971,25767813,1,4,0,-4.55753,-164.16,37.5294,-41.5884
593212,0,600971,14969093,1,,,,,,
594368,1,600971,22732575,1,0,0,33.7946,-39.9782,37.5294,-41.5884
582549,1,600971,10312230,1,1,0,-26.7696,-15.83,37.5294,-41.5884
533962,1,600971,29583275,1,1,0,-27.0854,-16.4609,37.5294,-41.5884
635463,0,600971,11161841,1,,,,,,
498560,0,600971,19532881,1,,,,,,
571229,0,600971,22335607,1,,,,,,
636673,1,600971,28432677,1,2,0,-18.1877,91.2842,37.5294,-41.5884
541357,0,600971,17727638,1,,,,,,
480177,1,600971,1501572,1,4,0,-1.69526,-160.04,37.5294,-41.5884
640026,1,600971,20848620,1,0,0,34.5681,-43.0825,37.5294,-41.5884
563422,0,600971,17540448,1,,,,,,
560187,1,600971,27152327,1,2,0,-23.0645,88.7167,37.5294,-41.5884
638875,0,600971,8478729,1,,,,,,
611031,0,600971,2008080,1,,,,,,
578922,1,600971,5324438,1,3,0,-25.4508,-110.795,37.5294,-41.5884
473068,1,600971,5980094,1,4,0,3.01133,-166.34,37.5294,-41.5884
649166,0,600971,13067034,1,,,,,,
518321,1,600971,5905475,1,4,0,7.03831,-164.103,37.5294,-41.5884
566689,0,600971,1217783,1,,,,,,
569964,0,600971,17144658,1,,,,,,
553184,1,600971,14449964,1,0,0,32.4627,-40.2298,37.5294,-41.5884
580309,0,600971,24460245,1,,,,,,
650915,1,600971,21610929,1,1,0,-28.196,-11.6773,37.5294,-41.5884
470784,1,600971,23011210,1,0,0,29.5837,-41.4059,37.5294,-41.5884
502530,1,600971,3933298,1,1,0,-34.2708,-11.7538,37.5294,-41.5884
654245,1,600971,8077234,1,3,0,-25.7185,-110.29,37.5294,-41.5884
547227,0,600971,8490664,1,,,,,,
524339,1,600971,24235240,1,1,0,-31.2521,-12.4487,37.5294,-41.5884
573413,1,600971,12023308,1,0,0,34.9477,-43.5169,37.5294,-41.5884
510901,0,600971,26190022,1,,,,,,
517873,0,600971,21772848,1,,,,,,
569693,1,600971,27069718,1,0,0,37.4112,-38.9158,37.5294,-41.5884
518824,1,600971,20149276,1,4,0,3.29235,-160.701,37.5294,-41.5884
493222,1,600971,10841396,1,1,0,-35.476,-8.12118,37.5294,-41.5884
501186,0,600971,9774764,1,,,,,,
570662,1,600971,29990435,1,2,0,-21.2444,93.4907,37.5294,-41.5884
650011,0,600971,14169618,1,,,,,,
541054,1,600971,4155869,1,4,0,3.84913,-160.982,37.5294,-41.5884
561298,0,600971,20826749,1,,,,,,
574616,0,600971,20826749,1,,,,,,
635187,1,600971,2338808,1,2,0,-22.2903,88.4897,37.5294,-41.5884
516197,0,600971,14862875,1,,,,,,
540150,1,600971,6680197,1,4,0,-3.19622,-164.781,37.5294,-41.5884
496664,0,600971,31307221,1,,,,,,
514570,0,600971,12270521,1,,,,,,
483858,1,600971,12358995,1,2,0,-21.4842,88.6624,37.5294,-41.5884
549801,1,600971,19355080,1,4,0,7.16586,-160.735,37.5294,-41.5884
579434,0,600971,27577949,1,,,,,,
572727,0,600971,5974858,1,,,,,,
537477,1,600971,27836414,1,0,0,26.9501,-48.9557,37.5294,-41.5884
605774,0,600971,28221489,1,,,,,,
581742,1,600971,20078421,1,4,0,-4.50601,-170.116,37.5294,-41.5884
512455,0,600971,23000664,1,,,,,,
624639,0,600971,19993383,1,,,,,,
582725,1,600971,10821892,1,2,0,-21.7602,87.1701,37.5294,-41.5884
500274,1,600971,24134457,1,4,0,-0.412988,-164.555,37.5294,-41.5884
539625,1,600971,19369409,1,3,0,-25.1205,-110.817,37.5294,-41.5884
468188,1,600971,17748166,1,2,0,-17.2553,89.9323,37.5294,-41.5884
556329,0,600971,1944685,1,,,,,,
511947,1,600971,26106874,1,0,0,34.2026,-37.8584,37.5294,-41.5884
593927,1,600971,5101948,1,2,0,-21.2005,94.5205,37.5294,-41.5884
650911,0,600971,19620747,1,,,,,,
568348,1,600971,29379382,1,0,0,30.5515,-41.4795,37.5294,-41.5884
590195,0,600971,16334750,1,,,,,,
492642,0,600971,11499150,1,,,,,,
494967,0,600971,1065644,1,,,,,,
512439,0,600971,12117643,1,,,,,,
507770,1,600971,18751351,1,4,0,6.16054,-169.701,37.5294,-41.5884
653203,1,600971,13733886,1,1,0,-26.2276,-11.4536,37.5294,-41.5884
596495,1,600971,11577899,1,5,0,24.6561,154.37,37.5294,-41.5884
600079,1,600971,448257,1,5,0,23.8788,155.86,37.5294,-41.5884
457891,1,600971,17830104,1,3,0,-25.2758,-111.173,37.5294,-41.5884
471911,0,600971,5100622,1,,,,,,
463416,1,600971,18327395,1,2,0,-20.3287,95.8657,37.5294,-41.5884
535792,0,600971,23515112,1,,,,,,
628915,1,600971,12715222,1,1,0,-23.9741,-13.435,37.5294,-41.5884
465143,1,600971,28288831,1,0,0,32.0669,-39.6816,37.5294,-41.5884
468912,1,600971,2604263,1,3,0,-25.2145,-111.84,37.5294,-41.5884
568700,0,600971,9860744,1,,,,,,
461608,0,600971,29214542,1,,,,,,
596340,1,600971,7354813,1,1,0,-29.7136,-17.6437,37.5294,-41.5884
570815,0,600971,28106557,1,,,,,,
575952,1,600971,6748201,1,4,0,4.70092,-166.375,37.5294,-41.5884
614052,1,600971,6748201,1,5,0,21.3804,154.53,37.5294,-41.5884
638591,1,600971,6956116,1,0,0,35.0116,-36.4452,37.5294,-41.5884
473804,1,600971,18749952,1,4,0,-1.3388,-160.209,37.5294,-41.5884
652825,0,600971,2685013,1,,,,,,
604242,0,600971,30900996,1,,,,,,
579517,0,600971,31285237,1,,,,,,
477333,1,600971,26488569,1,0,0,34.9603,-40.892,37.5294,-41.5884
541341,1,600971,479554,1,0,0,39.676,-45.0235,37.5294,-41.5884
525705,1,600971,16599763,1,0,0,27.8674,-40.9915,37.5294,-41.5884
467051,1,600971,22475924,1,0,0,32.372,-40.9085,37.5294,-41.5884
497488,0,600971,10647003,1,,,,,,
641891,1,600971,19893801,1,0,0,32.8719,-42.4907,37.5294,-41.5884
465358,1,600971,7285992,1,5,0,21.7681,153.428,37.5294,-41.5884
566584,1,600971,7013236,1,5,0,19.2962,154.65,37.5294,-41.5884
575170,0,600971,2764811,1,,,,,,
479602,1,600971,29131658,1,0,0,29.701,-35.1632,37.5294,-41.5884
550915,0,600971,31490642,1,,,,,,
644683,0,600971,23587231,1,,,,,,
570328,1,600971,28297269,1,0,0,29.5809,-31.0764,37.5294,-41.5884
560274,1,600971,29391877,1,3,0,-25.6452,-111.795,37.5294,-41.5884
580873,1,600971,30607060,1,5,0,21.7956,158.149,37.5294,-41.5884
610028,0,600971,23853973,1,,,,,,
585494,0,600971,6321527,1,,,,,,
653201,0,600971,4172442,1,,,,,,
636785,0,600971,9959098,1,,,,,,
510507,0,600971,19105784,1,,,,,,
528293,0,600971,5652663,1,,,,,,
600409,1,600971,31115431,1,1,0,-28.3001,-12.7015,37.5294,-41.5884
551198,1,600971,29597862,1,2,0,-19.2694,92.3485,37.5294,-41.5884
553971,1,600971,3564488,1,4,0,-5.20029,-164.059,37.5294,-41.5884
594805,1,600971,3564488,1,5,0,21.5532,156.411,37.5294,-41.5884
611440,0,600971,23422019,1,,,,,,
512498,0,600971,23422019,1,,,,,,
623334,0,600971,10887658,1,,,,,,
607450,1,600971,20916837,1,4,0,3.35184,-161.809,37.5294,-41.5884
468813,1,600971,11601632,1,4,0,1.15041,-169.616,37.5294,-41.5884
458906,0,600971,24372561,1,,,,,,
504928,0,600971,12044410,1,,,,,,
651721,1,600971,10674950,1,5,0,22.3831,155.166,37.5294,-41.5884
633937,1,600971,9511720,1,4,0,-1.00756,-163.414,37.5294,-41.5884
627642,0,600971,5890360,1,,,,,,
657536,1,600971,25315235,1,2,0,-20.5748,94.39,37.5294,-41.5884
610109,1,600971,23944170,1,5,0,21.5485,155.012,37.5294,-41.5884
559855,0,600971,12111142,1,,,,,,
463261,0,600971,24805486,1,,,,,,
541707,0,600971,3905716,1,,,,,,
575056,1,600971,605908,1,0,0,31.7367,-39.2558,37.5294,-41.5884
556440,1,600971,5043852,1,4,0,1.88143,-167.226,37.5294,-41.5884
624084,0,600971,19477818,1,,,,,,
520252,0,600971,10738852,1,,,,,,
626248,1,600971,2911622,1,2,0,-26.42,92.4121,37.5294,-41.5884
609805,1,600971,4505428,1,4,0,-0.785756,-163.859,37.5294,-41.5884
519322,0,600971,7207229,1,,,,,,
475072,0,600971,15315919,1,,,,,,
544545,1,600971,29670193,1,1,0,-28.9122,-12.4296,37.5294,-41.5884
568755,1,600971,31276835,1,0,0,31.3644,-45.4383,37.5294,-41.5884
584042,1,600971,10980054,1,2,0,-21.8223,91.562,37.5294,-41.5884
535184,1,600971,23773470,1,4,0,-3.49669,-169.058,37.5294,-41.5884
610016,1,600971,7966813,1,1,0,-29.5748,-14.9216,37.5294,-41.5884
568838,1,600971,14174707,1,5,0,21.6928,154.318,37.5294,-41.5884
529387,0,600971,14613052,1,,,,,,
482252,1,600971,26626830,1,0,0,36.3439,-44.5679,37.5294,-41.5884
508913,0,600971,5363524,1,,,,,,
509411,0,600971,1908812,1,,,,,,
654630,0,600971,24212907,1,,,,,,
640406,0,600971,6093373,1,,,,,,
457802,1,600971,13741208,1,2,0,-24.3168,94.0052,37.5294,-41.5884
498714,0,600971,20148308,1,,,,,,
596672,0,600971,30339012,1,,,,,,
526035,1,600971,23463150,1,3,0,-24.6323,-109.867,37.5294,-41.5884
508298,0,600971,204833,1,,,,,,
521588,0,600971,173935,1,,,,,,
622441,0,600971,189234,1,,,,,,
495907,1,600971,189234,1,0,0,27.9528,-41.2511,37.5294,-41.5884
460267,1,600971,190115,1,4,0,2.13557,-162.997,37.5294,-41.5884
489598,1,600971,356699,1,4,0,4.34987,-167.455,37.5294,-41.5884
630353,0,600971,380205,1,,,,,,
547483,1,600971,371574,1,0,0,30.0818,-40.8486,37.5294,-41.5884
550826,0,600971,358587,1,,,,,,
520489,1,600971,358587,1,5,0,20.763,155.144,37.5294,-41.5884
461266,0,600971,503823,1,,,,,,
477466,0,600971,444298,1,,,,,,
585371,0,600971,435959,1,,,,,,
590243,1,600971,539296,1,3,0,-24.58,-111.253,37.5294,-41.5884
510526,0,600971,539296,1,,,,,,
613572,0,600971,547027,1,,,,,,
527008,0,600971,635272,1,,,,,,
556127,1,600971,635272,1,1,0,-23.1825,-19.0844,37.5294,-41.5884
579829,0,600971,671598,1,,,,,,
537606,1,600971,699145,1,4,0,4.52769,-165.822,37.5294,-41.5884
464604,1,600971,731560,1,4,0,-1.40504,-166.878,37.5294,-41.5884
605977,1,600971,784857,1,5,0,21.7065,156.954,37.5294,-41.5884
555537,1,600971,784857,1,3,0,-25.6983,-111.207,37.5294,-41.5884
509086,1,600971,808631,1,0,0,34.859,-48.1523,37.5294,-41.5884
536893,1,600971,792023,1,4,0,1.30859,-163.531,37.5294,-41.5884
534681,0,600971,819729,1,,,,,,
483062,1,600971,804009,1,4,0,-0.306928,-169.988,37.5294,-41.5884
478836,1,600971,791059,1,5,0,21.6107,155.186,37.5294,-41.5884
492679,1,600971,885023,1,0,0,33.6857,-39.9353,37.5294,-41.5884
511999,1,600971,877312,1,0,0,37.3841,-39.569,37.5294,-41.5884
599242,1,600971,953567,1,5,0,22.144,154.135,37.5294,-41.5884
522096,1,600971,1042281,1,4,0,0.277264,-160.344,37.5294,-41.5884
490458,1,600971,1069959,1,5,0,22.6389,157.11,37.5294,-41.5884
584583,0,600971,1069959,1,,,,,,
620206,1,600971,1060337,1,3,0,-24.4035,-112.091,37.5294,-41.5884
486775,1,600971,1056159,1,0,0,37.6604,-39.9534,37.5294,-41.5884
489104,1,600971,1058676,1,1,0,-31.4325,-12.5976,37.5294,-41.5884
590483,1,600971,1171107,1,5,0,20.6227,157.847,37.5294,-41.5884
523463,1,600971,1151096,1,2,0,-22.0052,91.4035,37.5294,-41.5884
565921,1,600971,1269649,1,4,0,3.24121,-164.975,37.5294,-41.5884
533532,1,600971,1212860,1,1,0,-29.1142,-11.8479,37.5294,-41.5884
561343,0,600971,1362831,1,,,,,,
569537,1,600971,1321006,1,4,0,-3.01004,-159.408,37.5294,-41.5884
608688,1,600971,1299809,1,4,0,4.344,-164.46,37.5294,-41.5884
579422,0,600971,1324113,1,,,,,,
609641,1,600971,1324113,1,4,0,2.29087,-168.928,37.5294,-41.5884
630700,0,600971,1383652,1,,,,,,
509269,0,600971,1447386,1,,,,,,
552467,0,600971,1447386,1,,,,,,
538082,0,600971,1390099,1,,,,,,
651573,1,600971,1399719,1,5,0,22.4392,155.198,37.5294,-41.5884
465128,1,600971,1477256,1,4,0,-0.498181,-162.365,37.5294,-41.5884
630839,1,600971,1503379,1,0,0,28.2721,-46.4167,37.5294,-41.5884
498114,1,600971,1522901,1,2,0,-23.5913,93.6143,37.5294,-41.5884
578859,1,600971,1501920,1,2,0,-20.2967,85.5946,37.5294,-41.5884
456809,1,600971,1501920,1,0,0,26.0126,-40.0257,37.5294,-41.5884
535046,1,600971,1593627,1,0,0,22.1445,-37.8275,37.5294,-41.5884
513061,0,600971,1654607,1,,,,,,
543142,1,600971,1650049,1,1,0,-27.3735,-11.7787,37.5294,-41.5884
641306,1,600971,1754079,1,0,0,35.4392,-38.8415,37.5294,-41.5884
504335,0,600971,1764726,1,,,,,,
600585,1,600971,1736829,1,2,0,-22.7054,91.0482,37.5294,-41.5884
473963,1,600971,1737685,1,1,0,-32.9615,-14.2217,37.5294,-41.5884
619816,0,600971,1755043,1,,,,,,
506040,1,600971,1826332,1,3,0,-25.7187,-110.651,37.5294,-41.5884
527214,0,600971,1846086,1,,,,,,
