Source,eType,Target,Time,Weight,SourceLocation,TargetLocation,SourceLatitude,SourceLongitude,TargetLatitude,TargetLongitude
465195,3,657187,21168438,196,,,,,,
654556,3,657187,6137749,205,,,,,,
552765,3,657187,6742286,546,,,,,,
623468,3,657187,22839875,82,,,,,,
491509,3,657187,14031909,839,,,,,,
623922,3,657187,23943418,43,,,,,,
480601,3,657187,13142151,17,,,,,,
512397,3,657187,10250285,170,,,,,,
512397,3,657187,12459732,314,,,,,,
512397,3,657187,14490022,445,,,,,,
512397,3,657187,16267662,792,,,,,,
512397,3,657187,16758558,331,,,,,,
512397,3,657187,17614335,430,,,,,,
512397,3,657187,17671007,122,,,,,,
509037,3,593195,812170,2358,,,,,,
586275,3,593195,4514441,971,,,,,,
546631,3,593195,18318465,671,,,,,,
481552,3,593195,15298210,555,,,,,,
568322,3,593195,10995117,416,,,,,,
614091,3,593195,24862946,1167,,,,,,
489270,3,593195,14695842,294,,,,,,
626212,3,593195,5012296,307,,,,,,
607488,3,593195,19360132,1018,,,,,,
640254,3,593195,11086606,56,,,,,,
516415,3,593195,6237036,165,,,,,,
631903,3,593195,30019879,1331,,,,,,
560548,3,593195,7520632,317,,,,,,
600532,3,593195,4758177,1111,,,,,,
600532,3,593195,12216731,403,,,,,,
646018,3,593195,644627,2,,,,,,
613431,3,593195,9945315,199,,,,,,
613431,3,593195,26371119,30,,,,,,
516207,3,593195,30070804,613,,,,,,
596508,3,593195,31031699,159,,,,,,
583703,3,593195,15929115,629,,,,,,
537134,3,593195,9174366,1067,,,,,,
610768,3,593195,25529081,80,,,,,,
496460,3,593195,14696645,2,,,,,,
541089,3,593195,9299927,418,,,,,,
578401,3,593195,21094222,595,,,,,,
530038,3,593195,9785889,3,,,,,,
468184,3,593195,977089,101,,,,,,
497191,3,593195,12134272,1934,,,,,,
565800,3,593195,7393039,2333,,,,,,
519474,3,593195,13395906,703,,,,,,
574853,3,593195,7009202,1586,,,,,,
596204,3,593195,15572901,1314,,,,,,
524153,3,593195,4321803,669,,,,,,
645279,3,593195,6902193,362,,,,,,
514981,3,593195,31471243,1111,,,,,,
626122,3,593195,1742400,220,,,,,,
481847,3,593195,28180334,506,,,,,,
485339,3,593195,29900330,18,,,,,,
595197,3,593195,22308532,1,,,,,,
562518,3,593195,31345226,595,,,,,,
480025,3,593195,29814652,17,,,,,,
494411,3,593195,7700882,530,,,,,,
561122,3,593195,3895237,48,,,,,,
510199,3,593195,10568671,391,,,,,,
548841,3,593195,19015559,440,,,,,,
617996,3,593195,16006693,393,,,,,,
496700,3,593195,18679619,1037,,,,,,
530614,3,593195,19369565,621,,,,,,
570191,3,593195,12705446,1446,,,,,,
578507,3,593195,6656619,1341,,,,,,
600671,3,593195,6318741,51,,,,,,
515855,3,593195,21175255,678,,,,,,
462897,3,593195,2336684,91,,,,,,
591522,3,593195,29203976,1090,,,,,,
557629,3,593195,12579330,23,,,,,,
528620,3,593195,27136348,1740,,,,,,
577334,3,593195,11671580,403,,,,,,
559851,3,593195,18720014,639,,,,,,
591522,3,593195,21602916,571,,,,,,
490842,3,593195,19272086,1203,,,,,,
498492,3,593195,17894088,2,,,,,,
514129,3,593195,4764020,12,,,,,,
581273,3,593195,15686347,2059,,,,,,
650605,3,593195,3746401,408,,,,,,
628044,3,593195,14923835,417,,,,,,
602405,3,593195,16361304,678,,,,,,
589095,3,593195,25292566,2876,,,,,,
541895,3,593195,12376320,596,,,,,,
595361,3,593195,21199224,22,,,,,,
520357,3,593195,10892451,1050,,,,,,
459040,3,593195,12974449,697,,,,,,
533691,3,593195,30550726,633,,,,,,
482505,3,593195,13999362,662,,,,,,
554414,3,593195,23039457,89,,,,,,
616836,3,593195,13084661,467,,,,,,
613981,3,593195,20313416,556,,,,,,
508413,3,593195,15502174,7,,,,,,
527618,3,593195,8040306,121,,,,,,
565631,3,593195,29766864,1745,,,,,,
612385,3,593195,30777789,1985,,,,,,
606141,3,593195,26724243,1111,,,,,,
647052,3,593195,28950722,53,,,,,,
495456,3,593195,12963282,647,,,,,,
644555,3,593195,14262001,23,,,,,,
559756,3,593195,1837105,15,,,,,,
507507,3,593195,14827205,63,,,,,,
596726,3,593195,18592608,43,,,,,,
567907,3,593195,20910605,504,,,,,,
486610,3,593195,30351616,849,,,,,,
530482,3,593195,3035746,877,,,,,,
504865,3,593195,17115857,236,,,,,,
554237,3,593195,2865967,861,,,,,,
621729,3,593195,10629895,115,,,,,,
613071,3,593195,12115190,180,,,,,,
483619,3,593195,20921572,387,,,,,,
561633,3,593195,23716490,63,,,,,,
518652,3,593195,3740049,853,,,,,,
472104,3,593195,7779907,674,,,,,,
506867,3,593195,6415404,729,,,,,,
462721,3,593195,26972005,668,,,,,,
552305,3,593195,22723527,14,,,,,,
619143,3,593195,6669215,106,,,,,,
534681,3,593195,3921030,4211,,,,,,
573416,3,593195,1994798,173,,,,,,
570443,3,593195,30247051,810,,,,,,
622767,3,593195,12888965,1634,,,,,,
480601,3,593195,18325448,516,,,,,,
474307,3,593195,31057927,401,,,,,,
617996,3,593195,10203649,876,,,,,,
561428,3,593195,29310674,225,,,,,,
650964,3,593195,11858420,2,,,,,,
632775,3,593195,29659173,522,,,,,,
591345,3,593195,23463031,128,,,,,,
571601,3,593195,26642929,700,,,,,,
622563,3,593195,9519139,765,,,,,,
540736,3,593195,17285731,5519,,,,,,
